TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T03251,2026-10-10,Oil,Grocery,East,Online,3,29999,89997,UPI,C0537
T03252,2026-07-06,Milk,Grocery,East,Offline,9,799,7191,Credit Card,C0351
T03253,2026-02-11,Table,Home,North,Online,1,19999,19999,Credit Card,C0097
T03254,2026-02-10,Bread,Grocery,East,Online,6,1499,8994,Net Banking,C0716
T03255,2026-01-17,Milk,Grocery,North,Offline,8,499,3992,Net Banking,C0205
T03256,2026-05-07,Bread,Grocery,South,Online,7,299,2093,Credit Card,C0488
T03257,2026-07-11,Milk,Grocery,North,Online,7,999,6993,Net Banking,C0030
T03258,2026-09-21,Sofa,Home,West,Offline,2,9999,19998,Cash,C0015
T03259,2026-10-29,Football,Sports,South,Online,7,19999,139993,Net Banking,C0247
T03260,2026-01-11,Dress,Clothing,North,Offline,10,1499,14990,Net Banking,C0061
T03261,2026-06-09,Mixer,Home,South,Online,6,49999,299994,Net Banking,C0452
T03262,2026-04-27,Smartphone,Electronics,South,Online,4,999,3996,Credit Card,C0515
T03263,2026-06-26,Headphones,Electronics,South,Offline,3,199,597,Cash,C0411
T03264,2026-06-02,Mixer,Home,South,Online,3,9999,29997,UPI,C0253
T03265,2026-05-11,Shoes,Clothing,West,Offline,6,1499,8994,Net Banking,C0190
T03266,2026-11-07,Football,Sports,East,Offline,2,49999,99998,UPI,C0767
T03267,2026-05-27,Microwave,Home,South,Offline,2,9999,19998,Cash,C0447
T03268,2026-11-11,Microwave,Home,South,Offline,2,199,398,Net Banking,C0122
T03269,2026-12-14,Headphones,Electronics,South,Online,1,2499,2499,Net Banking,C0620
T03270,2026-03-06,Bread,Grocery,South,Online,2,4999,9998,UPI,C0438
T03271,2026-03-14,Football,Sports,West,Online,1,49999,49999,Cash,C0161
T03272,2026-02-20,Tennis Racket,Sports,North,Offline,4,2499,9996,Net Banking,C0224
T03273,2026-12-14,Oil,Grocery,North,Offline,8,299,2392,Cash,C0579
T03274,2026-09-21,Oil,Grocery,East,Offline,1,4999,4999,UPI,C0383
T03275,2026-04-11,Headphones,Electronics,North,Online,5,1499,7495,Cash,C0007
T03276,2026-03-09,Sugar,Grocery,West,Online,4,9999,39996,Cash,C0763
T03277,2026-06-08,Mixer,Home,East,Offline,3,19999,59997,Net Banking,C0780
T03278,2026-07-23,Smartphone,Electronics,North,Online,1,999,999,Credit Card,C0418
T03279,2026-12-17,Bread,Grocery,North,Online,5,29999,149995,Cash,C0435
T03280,2026-10-05,Football,Sports,South,Online,1,299,299,Net Banking,C0177
T03281,2026-02-06,Headphones,Electronics,South,Offline,2,799,1598,Net Banking,C0062
T03282,2026-02-21,Yoga Mat,Sports,North,Online,3,499,1497,Cash,C0549
T03283,2026-12-03,Cricket Bat,Sports,South,Online,6,799,4794,Cash,C0702
T03284,2026-02-09,Sugar,Grocery,West,Online,2,49999,99998,Net Banking,C0010
T03285,2026-05-02,Tennis Racket,Sports,West,Online,2,29999,59998,Net Banking,C0615
T03286,2026-01-07,Sugar,Grocery,East,Offline,10,49999,499990,Net Banking,C0494
T03287,2026-04-05,Laptop,Electronics,South,Online,1,1499,1499,Credit Card,C0716
T03288,2026-02-21,Smartwatch,Electronics,North,Offline,1,4999,4999,Cash,C0276
T03289,2026-10-15,Mixer,Home,East,Online,9,19999,179991,Cash,C0222
T03290,2026-08-23,Tablet,Electronics,North,Online,6,299,1794,Credit Card,C0659
T03291,2026-06-05,Chair,Home,West,Online,6,2499,14994,Net Banking,C0353
T03292,2026-06-23,Rice,Grocery,West,Offline,10,499,4990,Net Banking,C0081
T03293,2026-05-01,Oil,Grocery,West,Online,2,49999,99998,Net Banking,C0247
T03294,2026-10-27,Table,Home,West,Offline,2,499,998,Net Banking,C0557
T03295,2026-04-23,Headphones,Electronics,South,Offline,6,4999,29994,UPI,C0201
T03296,2026-10-06,Dumbbell,Sports,South,Online,5,199,995,Cash,C0704
T03297,2026-12-02,Table,Home,East,Offline,2,999,1998,Net Banking,C0181
T03298,2026-09-11,Milk,Grocery,East,Online,4,199,796,UPI,C0469
T03299,2026-08-02,Headphones,Electronics,North,Offline,3,29999,89997,Cash,C0303
T03300,2026-09-19,T-Shirt,Clothing,West,Online,10,2499,24990,Net Banking,C0269
T03301,2026-09-03,Headphones,Electronics,West,Offline,7,1499,10493,Net Banking,C0023
T03302,2026-04-21,Sugar,Grocery,North,Online,9,799,7191,Credit Card,C0555
T03303,2026-04-23,Sugar,Grocery,South,Online,4,2499,9996,Credit Card,C0591
T03304,2026-04-03,Dress,Clothing,South,Offline,2,29999,59998,UPI,C0393
T03305,2026-06-18,Cricket Bat,Sports,North,Offline,5,299,1495,UPI,C0387
T03306,2026-12-18,Dress,Clothing,West,Online,2,299,598,Cash,C0526
T03307,2026-03-22,Table,Home,South,Online,2,9999,19998,UPI,C0550
T03308,2026-02-28,Sugar,Grocery,North,Offline,7,29999,209993,Credit Card,C0694
T03309,2026-08-18,Tennis Racket,Sports,East,Offline,9,29999,269991,Credit Card,C0596
T03310,2026-11-11,Sugar,Grocery,East,Online,10,199,1990,Cash,C0110
T03311,2026-09-09,Laptop,Electronics,West,Offline,5,9999,49995,Net Banking,C0365
T03312,2026-09-22,Tablet,Electronics,North,Online,10,9999,99990,Net Banking,C0079
T03313,2026-09-10,Jacket,Clothing,North,Offline,7,799,5593,Cash,C0097
T03314,2026-03-28,Dumbbell,Sports,West,Online,6,1499,8994,Net Banking,C0106
T03315,2026-08-03,Yoga Mat,Sports,South,Offline,10,2499,24990,UPI,C0091
T03316,2026-10-21,Dress,Clothing,North,Offline,10,29999,299990,Cash,C0715
T03317,2026-01-25,Smartphone,Electronics,North,Offline,1,4999,4999,Net Banking,C0357
T03318,2026-04-07,T-Shirt,Clothing,South,Offline,7,799,5593,UPI,C0248
T03319,2026-02-09,Sugar,Grocery,East,Online,9,1499,13491,UPI,C0318
T03320,2026-12-19,Football,Sports,South,Offline,4,4999,19996,Credit Card,C0381
T03321,2026-09-22,Sofa,Home,West,Online,4,1499,5996,UPI,C0157
T03322,2026-09-04,Microwave,Home,South,Online,10,29999,299990,Credit Card,C0796
T03323,2026-06-25,Smartwatch,Electronics,South,Offline,5,299,1495,UPI,C0645
T03324,2026-05-11,Oil,Grocery,South,Online,3,299,897,Net Banking,C0039
T03325,2026-03-04,Dumbbell,Sports,East,Offline,4,19999,79996,Credit Card,C0101
T03326,2026-04-17,Yoga Mat,Sports,North,Offline,6,799,4794,Net Banking,C0223
T03327,2026-01-27,Cricket Bat,Sports,West,Offline,1,4999,4999,UPI,C0667
T03328,2026-10-28,Bread,Grocery,West,Online,6,19999,119994,Credit Card,C0747
T03329,2026-01-17,Tennis Racket,Sports,North,Offline,10,499,4990,Net Banking,C0652
T03330,2026-04-07,Mixer,Home,North,Online,7,2499,17493,Cash,C0221
T03331,2026-11-15,Milk,Grocery,North,Offline,7,4999,34993,Cash,C0124
T03332,2026-09-03,Jacket,Clothing,South,Offline,1,49999,49999,Cash,C0667
T03333,2026-03-29,Jacket,Clothing,South,Online,2,49999,99998,Net Banking,C0690
T03334,2026-05-06,Jeans,Clothing,East,Online,7,1499,10493,UPI,C0558
T03335,2026-02-21,Chair,Home,East,Offline,5,499,2495,Cash,C0686
T03336,2026-12-09,Smartphone,Electronics,East,Online,5,799,3995,Credit Card,C0450
T03337,2026-07-30,Mixer,Home,West,Online,2,29999,59998,Credit Card,C0427
T03338,2026-05-21,Tablet,Electronics,North,Offline,10,999,9990,Net Banking,C0360
T03339,2026-04-09,Tennis Racket,Sports,North,Online,10,49999,499990,Net Banking,C0040
T03340,2026-06-13,Microwave,Home,North,Online,5,1499,7495,Cash,C0395
T03341,2026-02-08,Laptop,Electronics,West,Offline,4,1499,5996,Credit Card,C0186
T03342,2026-10-23,Cricket Bat,Sports,South,Online,1,29999,29999,Net Banking,C0392
T03343,2026-12-31,Oil,Grocery,West,Online,10,29999,299990,Cash,C0584
T03344,2026-06-27,Jeans,Clothing,North,Offline,9,2499,22491,UPI,C0067
T03345,2026-11-17,Cricket Bat,Sports,North,Online,10,29999,299990,Credit Card,C0130
T03346,2026-05-24,Jacket,Clothing,West,Online,1,2499,2499,Cash,C0277
T03347,2026-07-29,Jeans,Clothing,South,Online,5,29999,149995,Credit Card,C0214
T03348,2026-08-30,Mixer,Home,West,Offline,9,2499,22491,UPI,C0520
T03349,2026-08-11,Chair,Home,South,Online,3,999,2997,Net Banking,C0636
T03350,2026-03-10,Yoga Mat,Sports,West,Offline,6,199,1194,Cash,C0349
T03351,2026-01-12,Yoga Mat,Sports,East,Offline,3,9999,29997,Net Banking,C0647
T03352,2026-01-05,Dress,Clothing,West,Offline,7,19999,139993,Credit Card,C0215
T03353,2026-06-15,Football,Sports,East,Online,8,2499,19992,Credit Card,C0469
T03354,2026-03-05,Tennis Racket,Sports,North,Offline,4,199,796,Credit Card,C0140
T03355,2026-10-09,Dumbbell,Sports,East,Offline,4,999,3996,Net Banking,C0529
T03356,2026-08-11,Oil,Grocery,East,Offline,10,9999,99990,UPI,C0419
T03357,2026-12-25,Smartwatch,Electronics,North,Online,1,2499,2499,Credit Card,C0637
T03358,2026-08-14,Laptop,Electronics,East,Offline,1,799,799,UPI,C0345
T03359,2026-07-20,Bread,Grocery,East,Online,7,2499,17493,Credit Card,C0079
T03360,2026-10-05,Dumbbell,Sports,North,Offline,1,29999,29999,Net Banking,C0679
T03361,2026-05-30,Sofa,Home,East,Online,3,799,2397,Credit Card,C0626
T03362,2026-11-24,Sugar,Grocery,North,Offline,9,1499,13491,Credit Card,C0778
T03363,2026-01-09,Table,Home,South,Offline,7,49999,349993,Credit Card,C0319
T03364,2026-01-24,Jacket,Clothing,West,Online,3,9999,29997,Net Banking,C0720
T03365,2026-10-02,Cricket Bat,Sports,North,Offline,6,4999,29994,UPI,C0134
T03366,2026-06-19,Smartphone,Electronics,West,Offline,9,1499,13491,Cash,C0774
T03367,2026-07-12,Sofa,Home,West,Online,2,29999,59998,Credit Card,C0587
T03368,2026-05-06,Sugar,Grocery,West,Online,1,29999,29999,Credit Card,C0525
T03369,2026-06-29,T-Shirt,Clothing,North,Online,2,199,398,Net Banking,C0563
T03370,2026-10-23,Sugar,Grocery,South,Online,6,299,1794,Credit Card,C0659
T03371,2026-09-15,Microwave,Home,East,Offline,8,4999,39992,Net Banking,C0050
T03372,2026-04-21,Bread,Grocery,North,Online,7,499,3493,Net Banking,C0221
T03373,2026-05-10,Chair,Home,East,Offline,4,29999,119996,Net Banking,C0766
T03374,2026-05-06,T-Shirt,Clothing,South,Online,9,299,2691,Cash,C0380
T03375,2026-08-14,Rice,Grocery,North,Offline,8,49999,399992,Cash,C0128
T03376,2026-08-17,Chair,Home,West,Offline,6,4999,29994,Cash,C0692
T03377,2026-07-31,Shoes,Clothing,West,Offline,4,2499,9996,UPI,C0522
T03378,2026-11-11,Tennis Racket,Sports,East,Offline,8,4999,39992,Credit Card,C0628
T03379,2026-05-20,Microwave,Home,East,Online,5,9999,49995,Credit Card,C0195
T03380,2026-08-17,Bread,Grocery,West,Offline,1,799,799,Net Banking,C0430
T03381,2026-10-13,Bread,Grocery,South,Online,1,999,999,Net Banking,C0432
T03382,2026-08-28,Mixer,Home,West,Offline,5,19999,99995,Cash,C0306
T03383,2026-02-15,Headphones,Electronics,South,Online,8,799,6392,UPI,C0034
T03384,2026-11-26,Tablet,Electronics,North,Offline,5,49999,249995,Credit Card,C0408
T03385,2026-07-02,Cricket Bat,Sports,East,Offline,4,49999,199996,Credit Card,C0251
T03386,2026-09-26,Table,Home,East,Online,6,799,4794,Cash,C0694
T03387,2026-03-08,Oil,Grocery,North,Online,1,29999,29999,Credit Card,C0478
T03388,2026-01-15,Football,Sports,South,Offline,2,199,398,Credit Card,C0432
T03389,2026-02-09,Tablet,Electronics,West,Offline,10,9999,99990,UPI,C0089
T03390,2026-10-08,Headphones,Electronics,West,Offline,9,799,7191,Net Banking,C0437
T03391,2026-02-09,Chair,Home,West,Online,8,4999,39992,Net Banking,C0524
T03392,2026-09-07,Headphones,Electronics,West,Offline,8,49999,399992,Net Banking,C0561
T03393,2026-03-17,Football,Sports,South,Offline,6,49999,299994,Net Banking,C0352
T03394,2026-11-04,Yoga Mat,Sports,North,Offline,1,9999,9999,Cash,C0719
T03395,2026-04-30,T-Shirt,Clothing,South,Offline,3,19999,59997,Net Banking,C0293
T03396,2026-01-09,Chair,Home,South,Offline,8,29999,239992,Cash,C0160
T03397,2026-02-04,Mixer,Home,South,Online,6,299,1794,Net Banking,C0386
T03398,2026-01-17,Table,Home,South,Online,5,4999,24995,UPI,C0260
T03399,2026-08-21,Yoga Mat,Sports,West,Offline,3,999,2997,Credit Card,C0132
T03400,2026-01-02,Jacket,Clothing,East,Online,10,999,9990,UPI,C0765
T03401,2026-12-11,Jeans,Clothing,South,Offline,9,4999,44991,UPI,C0551
T03402,2026-12-16,Oil,Grocery,West,Offline,5,4999,24995,UPI,C0209
T03403,2026-02-16,Jacket,Clothing,South,Online,2,9999,19998,Cash,C0364
T03404,2026-09-21,Microwave,Home,East,Online,5,2499,12495,Credit Card,C0216
T03405,2026-11-15,Tennis Racket,Sports,South,Online,6,29999,179994,Net Banking,C0564
T03406,2026-11-05,Chair,Home,North,Offline,10,19999,199990,UPI,C0175
T03407,2026-10-11,Bread,Grocery,North,Offline,6,9999,59994,Net Banking,C0354
T03408,2026-11-14,Jeans,Clothing,North,Online,9,799,7191,Credit Card,C0546
T03409,2026-10-20,Tablet,Electronics,North,Online,1,49999,49999,UPI,C0265
T03410,2026-07-17,Jacket,Clothing,South,Offline,3,49999,149997,Cash,C0106
T03411,2026-12-19,Yoga Mat,Sports,South,Online,10,4999,49990,UPI,C0178
T03412,2026-02-02,Yoga Mat,Sports,South,Offline,3,4999,14997,UPI,C0090
T03413,2026-06-01,Rice,Grocery,North,Offline,4,799,3196,Credit Card,C0372
T03414,2026-04-11,Laptop,Electronics,North,Online,6,799,4794,UPI,C0315
T03415,2026-06-01,Smartwatch,Electronics,North,Online,8,9999,79992,UPI,C0632
T03416,2026-07-28,Sofa,Home,East,Offline,9,999,8991,Net Banking,C0417
T03417,2026-12-29,Milk,Grocery,East,Online,5,1499,7495,Cash,C0612
T03418,2026-10-30,Smartphone,Electronics,East,Offline,7,19999,139993,Cash,C0057
T03419,2026-08-02,Mixer,Home,North,Online,10,49999,499990,Net Banking,C0108
T03420,2026-12-22,Oil,Grocery,North,Online,10,299,2990,Cash,C0164
T03421,2026-12-07,Microwave,Home,South,Offline,2,2499,4998,Cash,C0156
T03422,2026-12-18,Smartwatch,Electronics,West,Online,6,29999,179994,Net Banking,C0634
T03423,2026-10-19,Milk,Grocery,South,Offline,1,9999,9999,Net Banking,C0587
T03424,2026-12-29,Laptop,Electronics,South,Online,1,1499,1499,Credit Card,C0505
T03425,2026-03-08,Dress,Clothing,South,Online,8,199,1592,Cash,C0032
T03426,2026-01-24,Bread,Grocery,West,Online,9,1499,13491,Credit Card,C0196
T03427,2026-10-12,Rice,Grocery,East,Online,3,19999,59997,Credit Card,C0343
T03428,2026-04-06,Headphones,Electronics,North,Online,9,29999,269991,Net Banking,C0017
T03429,2026-07-14,Headphones,Electronics,South,Online,9,199,1791,Credit Card,C0014
T03430,2026-08-03,Chair,Home,West,Offline,8,999,7992,Credit Card,C0043
T03431,2026-10-24,Headphones,Electronics,East,Offline,2,29999,59998,Net Banking,C0705
T03432,2026-05-13,T-Shirt,Clothing,East,Offline,2,2499,4998,Net Banking,C0138
T03433,2026-04-23,Tennis Racket,Sports,West,Offline,8,9999,79992,Credit Card,C0436
T03434,2026-12-23,Tennis Racket,Sports,South,Offline,4,299,1196,UPI,C0427
T03435,2026-11-28,Jeans,Clothing,North,Online,10,199,1990,Cash,C0570
T03436,2026-07-15,Headphones,Electronics,East,Offline,8,19999,159992,UPI,C0772
T03437,2026-10-23,Football,Sports,North,Online,4,9999,39996,Credit Card,C0125
T03438,2026-05-12,Tennis Racket,Sports,South,Online,6,49999,299994,Credit Card,C0316
T03439,2026-02-07,Football,Sports,North,Offline,5,4999,24995,Cash,C0316
T03440,2026-08-14,Dress,Clothing,East,Online,4,19999,79996,Net Banking,C0486
T03441,2026-04-21,Tablet,Electronics,South,Online,6,49999,299994,Net Banking,C0506
T03442,2026-01-05,Yoga Mat,Sports,West,Offline,9,9999,89991,Credit Card,C0390
T03443,2026-12-19,Dress,Clothing,South,Online,3,1499,4497,Cash,C0735
T03444,2026-10-02,Laptop,Electronics,South,Online,9,799,7191,Credit Card,C0215
T03445,2026-01-22,Sugar,Grocery,West,Offline,9,1499,13491,Net Banking,C0497
T03446,2026-07-29,Sugar,Grocery,West,Offline,1,19999,19999,Credit Card,C0565
T03447,2026-04-23,Bread,Grocery,East,Offline,5,19999,99995,Credit Card,C0151
T03448,2026-02-10,Jacket,Clothing,West,Offline,4,299,1196,Credit Card,C0701
T03449,2026-12-30,Sofa,Home,West,Offline,3,9999,29997,Net Banking,C0284
T03450,2026-02-14,Headphones,Electronics,South,Offline,9,2499,22491,Net Banking,C0331
T03451,2026-03-03,Tablet,Electronics,West,Offline,10,4999,49990,Credit Card,C0230
T03452,2026-05-18,Dumbbell,Sports,North,Offline,6,1499,8994,Net Banking,C0319
T03453,2026-02-27,Dumbbell,Sports,West,Online,8,9999,79992,UPI,C0052
T03454,2026-10-17,Jacket,Clothing,North,Online,9,499,4491,Net Banking,C0197
T03455,2026-01-20,Headphones,Electronics,South,Online,10,4999,49990,Credit Card,C0149
T03456,2026-03-06,Yoga Mat,Sports,South,Offline,9,49999,449991,Cash,C0492
T03457,2026-07-15,Sugar,Grocery,East,Offline,1,19999,19999,UPI,C0085
T03458,2026-11-21,Football,Sports,South,Online,5,199,995,Credit Card,C0567
T03459,2026-01-03,Headphones,Electronics,South,Offline,4,4999,19996,Net Banking,C0410
T03460,2026-09-06,Headphones,Electronics,East,Offline,6,999,5994,UPI,C0354
T03461,2026-05-06,Cricket Bat,Sports,West,Offline,7,199,1393,Credit Card,C0766
T03462,2026-07-26,Shoes,Clothing,East,Online,3,199,597,Net Banking,C0714
T03463,2026-06-03,Tennis Racket,Sports,South,Offline,2,299,598,Net Banking,C0456
T03464,2026-11-17,Dress,Clothing,North,Online,6,49999,299994,UPI,C0366
T03465,2026-06-14,Dress,Clothing,West,Offline,4,199,796,Credit Card,C0328
T03466,2026-10-09,T-Shirt,Clothing,South,Offline,3,2499,7497,Credit Card,C0223
T03467,2026-11-07,Table,Home,East,Offline,8,29999,239992,Net Banking,C0003
T03468,2026-08-17,Tennis Racket,Sports,East,Online,1,4999,4999,UPI,C0622
T03469,2026-09-16,Smartwatch,Electronics,East,Online,8,1499,11992,Cash,C0587
T03470,2026-12-13,Chair,Home,South,Offline,2,999,1998,Cash,C0689
T03471,2026-02-21,Bread,Grocery,South,Online,10,9999,99990,Credit Card,C0679
T03472,2026-10-20,Bread,Grocery,West,Offline,8,4999,39992,Net Banking,C0799
T03473,2026-06-13,Football,Sports,East,Offline,8,199,1592,Credit Card,C0743
T03474,2026-11-10,Microwave,Home,West,Offline,5,799,3995,Net Banking,C0105
T03475,2026-06-22,Sugar,Grocery,North,Offline,3,499,1497,UPI,C0499
T03476,2026-07-27,Jacket,Clothing,South,Offline,2,1499,2998,Net Banking,C0478
T03477,2026-03-05,Laptop,Electronics,East,Offline,2,299,598,Net Banking,C0466
T03478,2026-04-28,Sofa,Home,North,Offline,5,799,3995,Net Banking,C0137
T03479,2026-03-30,Chair,Home,East,Offline,8,9999,79992,Credit Card,C0107
T03480,2026-04-25,Chair,Home,North,Offline,8,999,7992,Credit Card,C0665
T03481,2026-07-11,Milk,Grocery,East,Online,10,29999,299990,Cash,C0149
T03482,2026-10-02,Chair,Home,North,Offline,6,9999,59994,Net Banking,C0765
T03483,2026-11-03,Table,Home,North,Offline,6,9999,59994,Net Banking,C0046
T03484,2026-03-21,Yoga Mat,Sports,West,Online,2,799,1598,Cash,C0219
T03485,2026-12-02,Table,Home,North,Offline,1,999,999,UPI,C0258
T03486,2026-07-25,Dumbbell,Sports,West,Offline,2,999,1998,Cash,C0298
T03487,2026-03-05,Yoga Mat,Sports,East,Online,6,19999,119994,Cash,C0512
T03488,2026-05-26,Table,Home,West,Online,1,299,299,Cash,C0624
T03489,2026-07-18,Laptop,Electronics,East,Online,2,4999,9998,UPI,C0777
T03490,2026-02-23,Rice,Grocery,East,Online,7,4999,34993,Net Banking,C0557
T03491,2026-08-10,Cricket Bat,Sports,East,Online,9,1499,13491,Net Banking,C0721
T03492,2026-03-21,Headphones,Electronics,West,Offline,10,799,7990,Net Banking,C0694
T03493,2026-05-08,Microwave,Home,South,Offline,7,4999,34993,Credit Card,C0721
T03494,2026-09-27,Dumbbell,Sports,North,Offline,1,4999,4999,Cash,C0137
T03495,2026-10-01,Cricket Bat,Sports,South,Online,5,299,1495,Credit Card,C0110
T03496,2026-04-10,Football,Sports,South,Online,2,999,1998,Net Banking,C0318
T03497,2026-03-26,Bread,Grocery,West,Offline,10,799,7990,Cash,C0322
T03498,2026-09-03,Dumbbell,Sports,East,Online,8,299,2392,Cash,C0721
T03499,2026-12-08,Laptop,Electronics,South,Offline,8,29999,239992,Net Banking,C0374
T03500,2026-10-15,Shoes,Clothing,South,Offline,1,9999,9999,Cash,C0686
T03501,2026-08-01,Shoes,Clothing,North,Online,10,999,9990,Net Banking,C0440
T03502,2026-10-26,Laptop,Electronics,South,Online,3,29999,89997,Cash,C0078
T03503,2026-05-16,Jacket,Clothing,North,Online,3,2499,7497,Net Banking,C0658
T03504,2026-10-07,Cricket Bat,Sports,East,Offline,6,19999,119994,Credit Card,C0463
T03505,2026-05-16,Table,Home,South,Online,6,49999,299994,Credit Card,C0703
T03506,2026-06-12,Chair,Home,North,Offline,2,299,598,UPI,C0219
T03507,2026-07-15,Milk,Grocery,East,Online,9,199,1791,UPI,C0212
T03508,2026-10-10,Football,Sports,West,Offline,10,799,7990,Credit Card,C0800
T03509,2026-02-21,Yoga Mat,Sports,East,Offline,8,299,2392,Cash,C0170
T03510,2026-01-15,Headphones,Electronics,South,Online,9,799,7191,Credit Card,C0274
T03511,2026-01-31,Laptop,Electronics,South,Online,3,4999,14997,Net Banking,C0012
T03512,2026-04-11,Tablet,Electronics,East,Offline,8,2499,19992,Net Banking,C0048
T03513,2026-10-21,Smartwatch,Electronics,North,Online,8,2499,19992,Net Banking,C0387
T03514,2026-03-15,Yoga Mat,Sports,West,Offline,1,4999,4999,UPI,C0652
T03515,2026-08-02,T-Shirt,Clothing,North,Offline,8,499,3992,Net Banking,C0575
T03516,2026-01-26,Mixer,Home,South,Online,9,2499,22491,Cash,C0688
T03517,2026-03-24,Bread,Grocery,East,Offline,6,2499,14994,Net Banking,C0306
T03518,2026-02-25,Tennis Racket,Sports,North,Offline,2,2499,4998,Cash,C0624
T03519,2026-12-16,Smartwatch,Electronics,North,Offline,5,19999,99995,UPI,C0235
T03520,2026-06-02,Jacket,Clothing,West,Online,2,49999,99998,UPI,C0566
T03521,2026-02-05,Sofa,Home,South,Offline,10,299,2990,Cash,C0594
T03522,2026-07-20,Rice,Grocery,South,Online,8,999,7992,Credit Card,C0253
T03523,2026-02-04,Cricket Bat,Sports,South,Offline,7,49999,349993,Cash,C0412
T03524,2026-01-02,Jeans,Clothing,North,Offline,2,2499,4998,Credit Card,C0283
T03525,2026-09-21,Smartphone,Electronics,South,Offline,10,799,7990,Cash,C0775
T03526,2026-09-15,Microwave,Home,North,Online,10,29999,299990,Net Banking,C0371
T03527,2026-08-18,Jacket,Clothing,East,Offline,2,4999,9998,Credit Card,C0387
T03528,2026-10-21,Jacket,Clothing,South,Online,2,199,398,Credit Card,C0049
T03529,2026-02-15,Dress,Clothing,North,Offline,4,799,3196,Credit Card,C0526
T03530,2026-11-22,Dumbbell,Sports,North,Online,10,19999,199990,Credit Card,C0777
T03531,2026-11-05,Rice,Grocery,North,Offline,8,4999,39992,UPI,C0197
